trans_hour,trans_day,trans_month,trans_year,trans_amount,upi_number,fraud_risk
10,4,11,2025,14492.77,7662877629,0
7,16,12,2024,8655.5,7662809408,0
21,5,6,2017,4998.24,7662584093,0
16,8,7,2019,72806.56,7662092032,1
15,17,5,2017,19800.92,7662191393,0
12,18,8,2020,42980.6,7662911775,0
16,21,9,2022,8215.99,7662980104,0
11,15,4,2025,160234.59,7662055983,1
21,15,12,2017,10774.94,7662895609,1
0,28,11,2020,154379.93,7662651059,1
4,20,5,2021,82546.6,7662935440,1
12,2,6,2019,24669.49,7662557332,0
5,16,9,2019,27153.32,7662419768,0
14,27,3,2021,24690.63,7662254269,0
19,11,8,2018,16168.85,7662470417,0
14,25,3,2019,140360.1,7662720921,1
18,3,2,2023,50447.74,7662185146,1
15,3,7,2021,3225.88,7662776096,0
14,28,5,2024,21253.95,7662935890,0
15,14,6,2020,91006.82,7662924972,1
23,21,10,2018,52451.52,7662030369,0
15,11,8,2022,51015.39,7662098995,0
8,20,11,2020,16680.93,7662164524,0
23,8,11,2017,13064.29,7662158892,0
0,25,2,2018,13917.28,7662442280,0
21,16,4,2018,70991.47,7662155150,1
10,26,10,2023,72534.94,7662073718,1
14,9,2,2022,556.42,7662285329,0
1,13,9,2018,176770.58,7662121868,1
6,22,12,2022,175758.6,7662958404,1
10,9,7,2018,52421.41,7662734491,0
1,25,5,2019,45189.99,7662667078,1
19,13,4,2019,184692.2,7662591566,1
18,18,5,2022,40962.17,7662820187,1
1,24,6,2020,3577.65,7662717661,1
8,21,2,2018,31782.28,7662267456,0
12,11,8,2019,38982.45,7662327103,0
17,2,12,2021,189907.16,7662992857,1
21,21,1,2024,75649.5,7662257029,1
5,27,3,2019,69345.03,7662893968,1
17,13,8,2023,159431.3,7662174074,1
16,28,4,2025,27434.07,7662910589,0
11,18,8,2020,164534.66,7662875434,1
3,12,2,2022,96211.14,7662642529,1
22,15,9,2025,35464.95,7662128407,0
0,1,10,2022,116202.65,7662450021,1
21,19,8,2019,46895.05,7662219715,0
13,1,7,2019,71324.11,7662387198,0
5,16,3,2024,34264.81,7662525033,1
0,14,11,2020,177201.17,7662099761,1
17,20,5,2022,89574.05,7662914084,1
9,5,8,2023,9113.36,7662917252,0
14,20,9,2017,142935.77,7662949722,1
1,16,12,2019,142331.64,7662368200,1
8,11,6,2018,72754.93,7662685820,1
3,24,1,2021,21099.22,7662813853,0
11,22,12,2017,21156.98,7662883384,1
10,22,3,2024,139123.27,7662041321,1
12,13,2,2019,50747.85,7662875721,0
15,13,4,2022,129244.53,7662361703,1
8,8,9,2018,17579.26,7662479593,0
13,16,7,2024,79155.78,7662848497,1
10,12,5,2017,2558.96,7662437831,0
5,1,10,2017,12978.69,7662624566,0
14,25,7,2021,9714.66,7662111048,0
6,7,11,2017,49825.74,7662785887,0
3,4,11,2020,54194.66,7662943459,1
1,3,11,2024,26192.45,7662784657,0
4,14,11,2023,16242.08,7662822807,0
23,9,11,2024,29978.78,7662300306,0
7,24,6,2025,22268.83,7662611608,0
23,16,9,2022,175568.66,7662216038,1
1,1,1,2018,16016.53,7662498270,0
13,16,9,2025,15912.87,7662110313,0
18,27,8,2017,93121.56,7662026184,1
9,15,8,2024,34349.53,7662457389,0
4,11,12,2019,62350.2,7662102126,1
14,9,6,2021,42066.37,7662959075,0
10,13,10,2017,35835.09,7662612137,0
4,22,11,2022,8687.4,7662044767,0
16,23,4,2018,28074.48,7662495580,0
18,27,10,2017,48812.71,7662266252,0
9,17,8,2021,53911.96,7662760808,0
19,22,7,2021,123284.33,7662161898,1
18,5,1,2022,42285.5,7662121895,0
0,2,9,2021,49942.33,7662913153,1
19,12,12,2024,45219.0,7662372676,1
7,12,8,2020,46869.74,7662160869,0
23,7,10,2020,13918.25,7662327427,0
1,24,8,2017,111427.59,7662008069,1
0,18,7,2025,127860.45,7662975523,1
20,26,9,2018,104793.82,7662078967,1
22,16,10,2021,7991.22,7662333992,0
2,13,12,2017,191100.49,7662368712,0
12,20,12,2019,33350.78,7662431221,0
13,20,11,2023,22171.42,7662195717,0
1,17,2,2017,159806.26,7662146945,1
14,13,1,2020,3479.85,7662045841,0
15,15,12,2022,54575.29,7662968062,0
9,17,5,2019,70820.14,7662003143,0
7,11,2,2022,132196.95,7662177194,1
21,25,5,2020,70297.3,7662165405,0
23,10,2,2021,153297.73,7662661565,1
20,1,6,2023,38327.63,7662993830,0
12,22,6,2023,120956.05,7662871814,1
17,1,11,2020,32335.07,7662071403,0
7,6,11,2020,180245.99,7662398003,1
8,11,6,2019,151044.36,7662474177,1
6,28,4,2021,130606.14,7662808550,1
13,11,8,2025,233.37,7662798546,0
6,11,2,2022,92297.37,7662274146,1
18,7,5,2021,17598.3,7662039735,0
1,9,2,2025,23999.59,7662936687,1
15,28,1,2023,110905.92,7662976596,1
17,21,1,2025,117276.68,7662208086,1
20,3,1,2017,55459.18,7662269508,0
15,22,8,2022,53937.04,7662674405,0
21,27,7,2024,90751.43,7662576015,1
6,22,7,2020,70302.77,7662901440,0
3,19,1,2021,178402.53,7662570314,1
13,9,7,2020,12852.76,7662282409,0
3,5,11,2021,151200.75,7662590237,1
3,7,8,2020,16455.49,7662768280,0
15,2,1,2022,35369.69,7662008545,0
22,12,5,2025,183378.01,7662538108,1
15,27,4,2024,2997.4,7662326314,0
23,8,7,2021,12463.29,7662599235,0
18,6,3,2018,193858.32,7662349998,0
12,23,2,2018,54081.09,7662547157,1
9,27,9,2018,11199.26,7662317171,0
20,11,2,2020,123014.35,7662370564,1
0,9,3,2025,28450.14,7662303495,1
4,21,3,2018,170225.42,7662703562,1
11,14,5,2020,68829.81,7662283317,0
3,13,2,2017,132926.87,7662096320,1
20,3,2,2018,13967.59,7662791123,0
4,1,2,2017,177661.52,7662571494,1
23,2,6,2020,123414.01,7662127593,1
7,25,11,2023,29758.09,7662860347,0
20,21,8,2024,32029.09,7662019314,0
10,16,5,2019,25042.17,7662714200,0
22,5,8,2017,140723.53,7662740634,1
3,25,9,2020,199634.25,7662760338,1
6,19,8,2025,24436.18,7662013024,0
15,16,4,2021,728.69,7662818142,0
14,11,3,2019,67639.33,7662008965,0
0,13,3,2024,1735.96,7662709223,0
5,18,11,2025,140342.62,7662630470,1
4,19,2,2021,780.12,7662291401,0
15,12,10,2018,55271.78,7662116305,0
12,9,7,2020,119164.15,7662606306,1
14,25,9,2017,1590.61,7662124039,0
14,17,10,2019,111560.45,7662896033,1
10,9,8,2018,99147.29,7662455938,1
16,16,6,2024,22275.88,7662604986,0
16,21,6,2017,38027.46,7662569622,0
0,4,4,2022,15702.37,7662602767,0
20,12,3,2022,46726.99,7662307104,0
7,10,2,2017,16482.39,7662111252,0
4,15,4,2024,2354.38,7662060679,0
19,5,9,2024,196384.93,7662800862,1
17,6,4,2021,59277.19,7662700469,0
1,9,8,2020,66144.75,7662054915,1
5,5,1,2024,94693.42,7662476155,1
20,23,6,2019,174131.17,7662529909,0
17,11,11,2020,170593.46,7662078996,1
21,1,5,2024,17040.32,7662140064,0
4,15,6,2023,49245.19,7662306590,1
20,6,11,2019,43013.12,7662379676,0
23,15,8,2020,9545.57,7662066998,0
17,14,12,2017,152765.87,7662303109,1
16,28,10,2021,77492.13,7662553774,1
6,17,6,2022,110024.92,7662642934,0
4,10,12,2023,174161.44,7662677471,0
1,13,9,2019,192186.9,7662391299,1
12,20,12,2020,165773.28,7662372647,1
16,6,8,2023,76562.38,7662515722,1
14,14,5,2023,198888.69,7662198348,1
2,4,10,2023,13168.85,7662371114,0
5,24,1,2020,41490.21,7662203052,1
15,8,7,2024,26591.8,7662889522,0
11,17,10,2021,36226.96,7662169964,0
20,16,4,2019,158338.47,7662109325,1
16,11,6,2020,153403.14,7662349335,1
23,25,1,2025,20324.96,7662336930,0
14,26,6,2021,108557.54,7662895235,1
23,6,1,2021,196745.19,7662668046,1
16,10,10,2018,58553.27,7662849965,0
8,10,11,2025,18712.88,7662026046,1
11,22,4,2024,11875.87,7662905975,0
16,28,4,2025,21016.49,7662298753,0
0,19,8,2020,165255.27,7662508935,1
7,1,4,2021,169615.87,7662946806,1
11,23,3,2019,24685.8,7662504338,0
4,26,2,2021,72902.53,7662531926,1
17,8,4,2017,119008.97,7662061451,1
5,13,8,2019,62561.19,7662947856,1
5,5,11,2020,110748.62,7662106640,1
20,1,6,2018,171152.94,7662536470,1
17,26,10,2023,8577.92,7662132484,0
19,3,4,2025,44030.05,7662592770,1
6,5,10,2020,38149.99,7662380450,0
11,11,6,2024,20713.99,7662447361,0
19,12,4,2021,70929.89,7662993606,1
4,11,7,2021,25459.64,7662071590,0
6,19,7,2017,25256.74,7662430362,1
23,8,9,2021,53916.55,7662570247,0
12,8,6,2020,13137.93,7662131441,0
0,4,11,2018,103611.94,7662675831,1
0,6,4,2018,8290.61,7662182768,0
8,7,12,2020,1874.34,7662055369,0
18,28,5,2019,121182.74,7662044774,1
21,15,12,2021,122682.9,7662299529,1
12,25,9,2018,68646.6,7662624569,0
8,16,9,2019,11833.34,7662574065,0
14,24,11,2017,73367.6,7662507161,0
3,13,9,2021,135794.96,7662356654,1
15,2,3,2019,71357.55,7662531253,1
17,2,5,2024,47013.07,7662585750,1
7,14,3,2018,76785.78,7662114161,1
7,21,10,2022,54791.66,7662345576,0
5,2,10,2018,92723.02,7662991112,1
7,3,6,2018,90238.81,7662145199,1
14,14,6,2025,111540.54,7662529049,1
7,11,7,2021,86579.18,7662418231,1
3,11,7,2017,11350.59,7662721705,0
5,9,9,2021,170731.49,7662703956,1
15,4,12,2018,68539.48,7662179705,1
18,24,4,2024,149451.51,7662601749,0
18,24,9,2017,121244.26,7662583089,1
23,20,4,2022,46401.06,7662065868,0
13,11,8,2025,233.37,7662798546,0
13,15,5,2024,15225.62,7662097645,0
9,12,8,2019,102106.53,7662763037,1
22,6,3,2024,29356.58,7662563377,1
14,27,1,2023,136685.91,7662805474,1
4,18,9,2022,60534.9,7662328789,1
23,6,3,2024,149620.69,7662083833,1
18,27,7,2019,11751.6,7662822118,0
2,26,6,2020,146201.53,7662049747,1
20,22,3,2019,164598.84,7662117081,1
9,23,8,2017,143547.69,7662448561,1
19,27,7,2022,100368.62,7662539542,1
17,25,12,2021,13224.47,7662669401,0
12,6,11,2017,22915.58,7662623570,1
11,13,12,2021,18192.08,7662130475,0
23,16,8,2025,114281.24,7662542610,1
14,23,6,2017,39259.34,7662976495,0
11,26,7,2022,77910.86,7662871745,0
0,7,7,2019,24135.75,7662362179,0
0,24,12,2024,106678.64,7662618498,1
1,25,11,2021,5176.6,7662684292,0
23,6,9,2022,86469.54,7662175123,1
19,2,11,2023,188643.29,7662082292,1
0,6,11,2020,29748.5,7662642583,0
15,25,6,2022,1009.81,7662936884,0
0,11,1,2022,37039.07,7662823249,1
1,15,3,2021,13074.84,7662582135,0
2,14,4,2023,28702.2,7662480978,0
9,21,5,2021,156421.55,7662463881,1
23,15,5,2018,67157.0,7662857412,0
22,22,12,2017,13074.56,7662022977,0
6,7,6,2019,11729.99,7662864381,0
9,23,1,2019,47040.03,7662265621,0
4,14,12,2021,140359.31,7662764368,1
15,4,5,2017,38676.43,7662185528,0
4,3,4,2021,28523.4,7662101974,1
17,3,4,2017,14545.22,7662992510,1
20,19,6,2025,132456.44,7662288374,1
18,5,1,2021,21085.87,7662913907,0
6,26,1,2024,123293.66,7662894807,1
22,12,5,2020,170536.68,7662100111,1
3,5,6,2017,163083.68,7662956597,1
3,11,3,2021,26240.84,7662503643,1
1,18,11,2020,13959.21,7662360162,0
13,21,11,2023,33240.22,7662888023,0
20,24,7,2021,13689.85,7662203330,0
22,21,10,2022,55871.07,7662213715,0
22,11,4,2022,168487.82,7662026287,1
22,18,1,2019,55813.0,7662198589,1
11,27,3,2017,10029.93,7662477439,0
12,28,6,2021,178257.5,7662540487,1
9,9,11,2021,147899.2,7662719592,1
8,1,8,2019,191581.91,7662397772,0
21,20,8,2021,51604.15,7662975319,0
10,10,11,2021,55131.46,7662045674,1
7,16,1,2021,190666.57,7662471129,1
21,20,7,2017,55202.77,7662312893,0
12,15,1,2018,2970.6,7662666182,0
18,7,8,2024,30657.91,7662799967,0
12,3,5,2018,170381.65,7662890739,1
13,14,3,2017,13058.86,7662015084,0
18,15,4,2023,58250.45,7662631055,1
18,17,9,2025,25984.67,7662017684,0
6,4,3,2024,38794.44,7662958016,0
19,7,1,2018,98063.27,7662904752,1
15,11,8,2018,106745.86,7662488613,1
3,7,5,2019,94551.21,7662391061,1
8,1,8,2023,29574.89,7662491800,0
18,11,1,2021,20657.04,7662148139,0
8,9,11,2021,61853.01,7662912049,0
13,18,4,2020,139062.96,7662390247,0
1,18,12,2017,8586.81,7662863237,0
14,9,8,2023,22746.93,7662248312,0
9,1,4,2019,155161.9,7662003087,1
0,28,1,2023,25528.26,7662851253,0
7,22,11,2018,8186.81,7662518663,0
15,10,2,2021,58049.38,7662419238,0
7,11,3,2022,154844.11,7662818129,1
21,3,1,2018,61204.79,7662525160,0
0,15,4,2020,3543.29,7662358317,0
2,10,2,2022,86755.02,7662957415,1
1,25,12,2022,102304.68,7662455552,1
22,15,9,2018,44413.36,7662541703,0
8,26,6,2023,31777.93,7662050360,0
8,18,9,2021,163130.34,7662995353,1
5,16,9,2020,9684.7,7662168845,0
7,17,12,2025,119422.44,7662496681,1
21,21,2,2021,36544.4,7662441555,0
15,22,2,2023,135391.75,7662862819,1
3,9,7,2024,93567.08,7662988549,1
11,2,12,2018,42857.6,7662501153,0
20,5,9,2019,39907.78,7662269009,0
18,21,5,2024,47913.27,7662691101,1
5,21,3,2021,197008.6,7662598707,1
16,8,1,2019,65146.1,7662058529,0
20,25,3,2021,2839.92,7662029103,0
23,24,7,2017,157269.42,7662298374,1
21,14,4,2017,4495.54,7662187572,0
0,11,7,2017,137554.83,7662325132,1
20,19,3,2020,59524.15,7662408335,0
20,9,7,2018,5041.28,7662712054,0
9,20,2,2017,58323.32,7662319130,0
22,20,11,2020,58874.75,7662556182,1
17,13,11,2025,198595.56,7662962742,1
6,26,9,2024,125274.07,7662792025,1
19,23,2,2020,1612.76,7662935126,0
15,10,3,2025,29029.94,7662351753,0
2,22,3,2025,146809.1,7662964126,0
21,6,5,2020,22680.43,7662550021,0
8,23,2,2020,133828.17,7662246562,1
6,1,10,2017,10645.96,7662161699,0
19,19,8,2017,142394.22,7662360560,1
16,8,5,2024,34756.29,7662523361,1
1,16,11,2025,125388.39,7662359302,1
4,18,12,2023,16394.25,7662421219,0
12,26,8,2024,13361.04,7662004014,0
6,22,2,2022,130368.42,7662009492,1
9,16,10,2024,23882.09,7662735075,0
22,20,1,2023,38218.19,7662389745,0
6,1,5,2018,26323.02,7662727479,0
13,18,11,2024,882.26,7662951854,0
21,23,6,2017,8088.68,7662228870,0
4,13,2,2019,124359.93,7662367201,1
12,21,5,2017,84988.64,7662552836,1
0,22,3,2021,17080.77,7662882916,0
12,14,7,2017,116825.7,7662418349,1
2,17,9,2020,168420.38,7662958216,1
15,22,3,2019,67682.91,7662681947,0
9,14,7,2021,58203.64,7662867855,0
23,3,2,2024,143606.41,7662245862,1
15,2,5,2021,49496.62,7662138247,0
13,21,1,2022,31308.54,7662105921,1
6,22,8,2022,116450.6,7662374488,1
20,26,5,2024,8073.22,7662426000,0
18,4,2,2017,2537.56,7662141945,0
4,8,7,2021,41775.76,7662002040,1
20,13,9,2020,150497.33,7662925749,1
15,22,8,2020,93063.07,7662062389,1
16,21,7,2025,4737.9,7662880209,0
5,5,7,2020,174754.98,7662920051,1
21,10,1,2022,54656.31,7662243745,0
12,14,8,2022,74730.94,7662160551,1
3,24,7,2024,58035.78,7662156336,1
6,2,11,2019,44711.68,7662236042,0
4,1,3,2019,16019.21,7662560471,0
10,10,3,2024,179534.57,7662765094,1
14,10,5,2024,187411.03,7662053116,1
6,16,5,2024,31851.68,7662196242,1
19,9,7,2019,102918.23,7662157272,1
1,8,1,2019,165722.54,7662599605,1
0,24,4,2017,129062.1,7662077924,1
13,1,4,2019,172230.95,7662281797,1
3,7,6,2021,112229.72,7662731874,1
18,27,12,2025,118876.54,7662628627,1
8,13,11,2022,33182.73,7662201307,0
6,16,3,2020,16525.7,7662943309,0
14,18,4,2021,43154.44,7662543977,0
23,17,8,2024,18021.24,7662013245,0
21,15,7,2018,13810.5,7662762828,0
2,18,5,2019,184505.95,7662495970,1
13,2,12,2021,19137.65,7662032410,0
6,10,12,2025,103991.23,7662699477,1
15,11,8,2017,61477.76,7662021730,1
7,21,7,2017,536.35,7662653924,0
23,2,1,2018,105997.87,7662172255,1
10,24,9,2024,93152.62,7662730352,1
16,6,9,2021,71578.49,7662722468,0
10,21,8,2023,186794.74,7662201375,1
6,19,12,2022,120033.73,7662651618,0
23,2,7,2023,85373.11,7662576095,1
22,21,3,2017,69839.54,7662856869,0
18,6,10,2023,154151.18,7662705075,1
11,13,12,2020,14471.48,7662536516,0
10,17,9,2017,61584.81,7662516114,0
14,23,5,2019,123972.85,7662389620,1
16,17,5,2019,4964.42,7662353550,0
23,6,3,2017,64438.15,7662399611,0
14,19,1,2024,30900.33,7662416499,1
9,10,7,2018,12727.36,7662376154,0
17,24,1,2019,56519.37,7662066015,0
17,13,8,2020,43750.78,7662681380,0
13,19,8,2023,137879.15,7662877186,1
22,13,9,2018,51516.51,7662971184,1
1,7,6,2024,179367.89,7662859856,1
19,10,5,2020,58655.28,7662743606,0
4,1,3,2022,19458.63,7662283149,0
10,24,3,2020,124361.76,7662334047,1
18,7,2,2025,107182.08,7662993658,1
16,15,3,2018,17131.43,7662585966,0
16,5,12,2018,52103.69,7662730323,0
16,11,3,2025,83532.26,7662238392,1
3,24,9,2020,165544.79,7662891148,0
23,28,3,2019,6376.89,7662937562,0
13,14,2,2024,82330.83,7662231459,1
9,12,3,2024,133231.1,7662727123,1
7,11,11,2018,12974.49,7662881471,0
1,16,6,2025,134093.17,7662896165,1
17,26,3,2024,1419.06,7662043009,0
14,8,3,2020,118476.75,7662758772,1
11,3,5,2020,114485.86,7662876733,1
10,28,3,2021,94824.98,7662348138,1
8,14,5,2018,80116.52,7662977008,1
18,8,4,2024,125253.8,7662462427,0
23,7,10,2023,133110.29,7662751197,1
12,12,3,2018,64309.81,7662278140,0
19,12,9,2025,22566.25,7662487672,0
12,14,8,2020,17867.89,7662312690,0
8,10,7,2020,84064.11,7662664940,1
14,9,6,2022,140913.27,7662150125,1
21,6,11,2023,179734.1,7662633564,1
15,20,11,2019,76526.55,7662933863,1
10,13,6,2023,9890.4,7662950880,0
8,7,1,2024,21678.45,7662246018,0
18,27,1,2017,30190.34,7662803895,0
5,6,2,2020,35947.59,7662397221,1
13,15,11,2024,9743.63,7662465125,0
14,13,3,2022,131654.16,7662331020,0
18,28,5,2023,41926.38,7662726629,1
2,24,12,2019,94465.49,7662909832,1
20,27,4,2020,165116.46,7662826738,1
9,16,2,2023,22651.9,7662388924,0
8,11,9,2024,34980.04,7662579426,0
11,2,10,2018,90594.74,7662714630,1
7,1,4,2022,99303.7,7662240271,1
10,24,6,2022,36223.85,7662994338,0
18,3,6,2025,175565.48,7662403567,1
8,18,5,2019,96757.12,7662911163,1
0,28,5,2024,146050.74,7662340413,1
13,20,5,2020,4521.39,7662887853,0
0,11,2,2025,66506.88,7662740971,1
14,6,10,2020,1872.16,7662298196,0
1,23,2,2023,30872.68,7662221988,1
0,20,9,2022,100344.05,7662218570,1
14,28,4,2025,53819.81,7662717636,1
19,15,12,2017,20057.51,7662448873,1
11,5,2,2025,177998.72,7662908417,1
6,1,2,2023,91420.93,7662129862,1
2,28,2,2018,49185.14,7662846038,1
10,18,2,2019,24643.19,7662876464,0
1,25,8,2018,150008.82,7662656504,1
22,23,7,2024,54692.38,7662310614,1
13,28,10,2024,18805.54,7662562010,0
22,26,5,2021,146450.25,7662441291,1
3,10,1,2018,35983.25,7662250610,1
3,12,9,2020,13545.01,7662417249,0
0,16,1,2018,76189.83,7662866001,1
4,22,4,2025,87985.74,7662207904,1
13,20,3,2017,71652.77,7662903698,0
22,24,1,2025,188535.52,7662227484,1
12,20,11,2024,101504.82,7662797382,1
14,17,4,2018,58894.23,7662279611,0
2,14,1,2023,38635.37,7662322324,1
3,13,8,2023,12821.11,7662275451,0
23,18,5,2021,157628.58,7662461433,1
14,10,3,2022,45902.09,7662384345,0
16,15,5,2017,94377.19,7662460335,1
6,17,1,2024,123109.91,7662723140,1
8,24,5,2019,38538.72,7662360034,0
15,17,6,2021,109508.68,7662278266,1
17,25,1,2019,100953.04,7662296714,0
1,2,2,2017,20469.17,7662277516,0
23,11,7,2024,20882.24,7662470959,0
19,19,6,2017,107628.25,7662138836,1
10,10,11,2019,38037.91,7662663218,0
20,13,8,2018,30105.97,7662768034,0
1,12,5,2021,23350.78,7662640352,0
2,18,4,2020,97960.24,7662011080,1
17,14,8,2017,39355.75,7662376532,0
19,12,3,2017,98948.04,7662036264,1
0,21,1,2021,21921.44,7662933089,0
16,3,7,2024,66904.56,7662107563,1
20,7,5,2021,145667.92,7662536394,1
19,10,10,2025,2283.24,7662323482,0
10,18,11,2020,132120.74,7662291312,1
20,17,2,2019,34852.43,7662492239,0
6,19,10,2017,197721.01,7662789456,0
14,26,12,2022,75840.59,7662441086,1
0,1,2,2023,13371.97,7662541795,1
4,7,2,2021,153239.07,7662774115,0
10,26,3,2024,5702.71,7662728939,0
9,18,1,2019,28355.41,7662548007,0
5,6,6,2019,125729.62,7662629979,1
0,21,10,2020,55263.11,7662242633,1
23,18,9,2019,11899.64,7662524298,0
9,15,11,2025,6108.92,7662497611,0
14,23,9,2021,28047.41,7662963721,0
8,18,8,2022,29151.05,7662882629,0
22,7,11,2019,37578.14,7662654298,0
17,26,2,2019,39346.92,7662501650,0
19,4,12,2025,23647.55,7662453062,0
8,11,1,2022,53682.42,7662703384,0
19,26,2,2021,68281.38,7662555991,0
13,25,1,2019,123350.92,7662812933,1
20,18,12,2025,104102.16,7662478720,1
2,27,4,2020,109284.7,7662824578,1
18,27,8,2025,30674.71,7662253189,0
21,13,7,2024,17112.92,7662960548,0
3,7,7,2022,64036.88,7662978138,1
20,14,7,2018,189838.07,7662085533,1
14,6,4,2020,103738.15,7662875608,1
7,6,3,2021,196349.16,7662593790,1
4,8,10,2025,49491.84,7662663157,1
10,17,4,2021,42959.62,7662467766,1
17,16,10,2025,16778.1,7662595922,0
14,16,2,2022,144595.28,7662434854,1
6,26,6,2025,32773.95,7662713476,0
22,19,4,2025,116223.43,7662247629,1
6,10,8,2023,21768.1,7662985617,1
9,24,12,2019,13895.15,7662722022,0
19,14,10,2018,40121.38,7662944479,0
19,10,9,2018,24189.47,7662061192,0
11,14,11,2024,118299.03,7662649304,1
1,23,1,2018,136443.55,7662006564,1
18,28,10,2023,99776.37,7662959492,1
15,9,4,2025,45171.52,7662340867,1
2,10,11,2023,77954.12,7662727200,1
22,23,5,2018,64430.67,7662954142,1
15,22,10,2023,154437.92,7662408316,1
2,6,1,2018,45224.83,7662106781,1
9,26,4,2020,33421.3,7662946770,0
20,10,5,2025,500.05,7662670968,0
5,23,11,2017,134745.82,7662938653,1
5,24,12,2017,198622.08,7662013707,1
11,18,2,2022,163800.55,7662853395,1
20,27,11,2018,184471.59,7662351583,1
8,9,4,2022,5244.91,7662772781,0
10,27,12,2022,13008.69,7662804501,0
7,18,1,2022,93813.73,7662887758,1
9,15,5,2019,73863.7,7662663235,0
7,10,1,2021,173581.6,7662186730,1
5,23,6,2019,15880.07,7662433122,0
23,4,2,2017,24352.6,7662591161,0
10,17,1,2021,85789.98,7662267947,1
14,4,7,2022,30308.22,7662723640,0
18,2,11,2017,49154.61,7662578074,0
5,23,10,2020,97524.73,7662643336,1
8,11,9,2024,52488.54,7662693265,1
16,15,1,2020,56691.88,7662741576,0
7,5,12,2022,78696.6,7662292843,1
12,5,12,2020,50481.95,7662217485,0
10,22,5,2021,54725.75,7662121112,0
1,25,5,2017,157225.31,7662947126,1
21,23,9,2022,34234.64,7662567369,0
12,5,9,2019,94372.47,7662591382,1
7,22,9,2025,62667.43,7662697763,0
21,1,1,2023,171156.19,7662131815,1
12,16,11,2024,93253.42,7662335561,1
1,25,8,2023,143942.26,7662021029,1
8,10,6,2017,16245.96,7662478326,0
17,11,8,2020,32578.19,7662873855,0
22,25,9,2017,146589.36,7662652524,1
0,20,10,2023,104520.69,7662575509,1
14,7,11,2020,172059.55,7662183039,1
4,13,7,2025,95844.18,7662595735,1
12,18,12,2019,102149.62,7662469897,1
2,22,3,2022,144709.61,7662007478,1
17,4,6,2018,5285.54,7662220919,0
11,5,9,2019,12662.78,7662633105,0
14,26,8,2024,124168.96,7662476986,1
20,17,2,2022,152626.28,7662012633,1
7,14,4,2017,20042.9,7662335184,0
5,10,1,2020,58912.83,7662243197,1
3,17,8,2019,191590.27,7662224323,0
15,11,12,2021,11657.03,7662201740,0
0,5,9,2024,104773.75,7662038298,1
16,22,4,2019,30624.81,7662514946,0
8,7,2,2019,11807.59,7662706973,0
5,18,9,2024,193035.7,7662141534,1
5,4,12,2021,195027.8,7662218305,1
20,28,6,2021,99486.42,7662299070,1
7,6,12,2018,192416.65,7662943173,1
6,19,7,2025,741.78,7662314877,0
11,1,9,2024,182837.16,7662766436,1
23,9,7,2023,14801.0,7662016111,0
9,14,10,2020,24261.49,7662353651,0
10,17,5,2017,93523.33,7662740494,1
20,26,10,2021,35120.18,7662446971,1
3,19,11,2022,1350.62,7662029714,0
9,25,1,2018,3499.9,7662456691,0
14,24,10,2019,190772.89,7662955868,1
10,27,10,2022,139811.16,7662829268,1
22,2,1,2017,8783.56,7662913976,0
21,4,8,2019,49460.74,7662246799,0
17,24,1,2022,94550.47,7662723724,1
6,10,6,2021,116641.02,7662845510,1
0,6,5,2017,185482.32,7662186694,1
18,8,10,2018,130675.86,7662620910,1
17,11,11,2020,145206.83,7662778990,1
11,10,12,2018,162050.92,7662900687,1
19,9,11,2025,18357.05,7662121475,0
3,23,9,2021,94093.71,7662693380,1
18,22,1,2020,15455.62,7662886996,0
10,4,3,2020,11549.93,7662276623,0
11,7,9,2017,165014.61,7662738218,1
17,24,1,2019,56519.37,7662066015,0
23,6,8,2022,27887.32,7662309852,0
4,18,2,2023,196451.6,7662573692,1
12,10,8,2018,140791.29,7662861625,1
14,18,5,2024,31972.22,7662396410,0
19,9,2,2022,150426.94,7662674430,1
3,4,1,2024,29472.11,7662216105,0
16,28,11,2019,8296.26,7662316924,0
